ONGLET,REF,MARQUE,NOM,VERSION,CLASSE,KV,POIDS,H STATOR,D STATOR,H MOTEUR,D MOTEUR,D SHAFT,L SHAFT,TYPE SHAFT,VIS HEL,VIS FIX,ENTRAXE FIX,LIPO,VOLTAGE,L CABLE,TYPE CABLE,HELICE,PUISSANCE,AMP,AIMANT,CLOCHE,CONFIG,LIEN,IMG
T-MOTOR,T-Mo--2200,T-Motor,,,,2200,,,,33,,,,,,,,,,,,,,,530,,,,
T-MOTOR,T-Mo--2200,T-Motor,,,,2200,,,,40,,,,,,,,,,,,,,,925,,,,
T-MOTOR,T-Mo--2200,T-Motor,,,,2200,,,,40,,,,,,,,,,,,,,,925,,,,
T-MOTOR,T-Mo--2200,T-Motor,,,,2200,,,,40,,,,,,,,,,,,,,,900,,,,
T-MOTOR,T-Mo--2250,T-Motor,,,,2250,,,,14,,,,,,,,,,,,,,,66,,,,
T-MOTOR,T-Mo--2280,T-Motor,,,,2280,,,,2023-06-18 00:00:00,,,,,,,,,,,,,,,200,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,17,,,,,,,,,,,,,,,62,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,20,,,,,,,,,,,,,,,108,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,29,,,,,,,,,,,,,,,240,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,14,,,,,,,,,,,,,,,90,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,18,,,,,,,,,,,,,,,65,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,20,,,,,,,,,,,,,,,110,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,28,,,,,,,,,,,,,,,230,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,20,,,,,,,,,,,,,,,233,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,20,,,,,,,,,,,,,,,189,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,32,,,,,,,,,,,,,,,270,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,32,,,,,,,,,,,,,,,270,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,28,,,,,,,,,,,,,,,520,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,31,,,,,,,,,,,,,,,560,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,18,,,,,,,,,,,,,,,150,,,,
T-MOTOR,T-Mo--2300,T-Motor,,,,2300,,,,23,,,,,,,,,,,,,,,88,,,,
T-MOTOR,T-Mo--2350,T-Motor,,,,2350,,,,2023-05-14 00:00:00,,,,,,,,,,,,,,,50,,,,
T-MOTOR,T-Mo--2350,T-Motor,,,,2350,,,,35,,,,,,,,,,,,,,,710,,,,
T-MOTOR,T-Mo--2350,T-Motor,,,,2350,,,,34,,,,,,,,,,,,,,,620,,,,
T-MOTOR,T-Mo--2350,T-Motor,,,,2350,,,,37,,,,,,,,,,,,,,,640,,,,
T-MOTOR,T-Mo--2350,T-Motor,,,,2350,,,,16,,,,,,,,,,,,,,,66,,,,
T-MOTOR,T-Mo--2400,T-Motor,,,,2400,,,,28,,,,,,,,,,,,,,,745,,,,
T-MOTOR,T-Mo--2400,T-Motor,,,,2400,,,,33,,,,,,,,,,,,,,,660,,,,
T-MOTOR,T-Mo--2400,T-Motor,,,,2400,,,,31,,,,,,,,,,,,,,,665,,,,
T-MOTOR,T-Mo--2400,T-Motor,,,,2400,,,,35,,,,,,,,,,,,,,,690,,,,
T-MOTOR,T-Mo--2400,T-Motor,,,,2400,,,,31,,,,,,,,,,,,,,,560,,,,
T-MOTOR,T-Mo--2400,T-Motor,,,,2400,,,,16,,,,,,,,,,,,,,,110,,,,
T-MOTOR,T-Mo--2400,T-Motor,,,,2400,,,,32,,,,,,,,,,,,,,,494,,,,
T-MOTOR,T-Mo--2400,T-Motor,,,,2400,,,,32,,,,,,,,,,,,,,,485,,,,
T-MOTOR,T-Mo--2450,T-Motor,,,,2450,,,,24,,,,,,,,,,,,,,,570,,,,
T-MOTOR,T-Mo--2450,T-Motor,,,,2450,,,,33,,,,,,,,,,,,,,,790,,,,
T-MOTOR,T-Mo--2450,T-Motor,,,,2450,,,,30,,,,,,,,,,,,,,,560,,,,
T-MOTOR,T-Mo--2450,T-Motor,,,,2450,,,,38,,,,,,,,,,,,,,,611,,,,
T-MOTOR,T-Mo--2450,T-Motor,,,,2450,,,,39,,,,,,,,,,,,,,,604,,,,
T-MOTOR,T-Mo--2450,T-Motor,,,,2450,,,,39,,,,,,,,,,,,,,,625,,,,
T-MOTOR,T-Mo--2500,T-Motor,,,,2500,,,,32,,,,,,,,,,,,,,,270,,,,
T-MOTOR,T-Mo--2500,T-Motor,,,,2500,,,,35,,,,,,,,,,,,,,,780,,,,
T-MOTOR,T-Mo--2500,T-Motor,,,,2500,,,,35,,,,,,,,,,,,,,,725,,,,
T-MOTOR,T-Mo--2500,T-Motor,,,,2500,,,,34,,,,,,,,,,,,,,,691,,,,
T-MOTOR,T-Mo--2500,T-Motor,,,,2500,,,,37,,,,,,,,,,,,,,,700,,,,
T-MOTOR,T-Mo--2500,T-Motor,,,,2500,,,,40,,,,,,,,,,,,,,,705,,,,
T-MOTOR,T-Mo--2500,T-Motor,,,,2500,,,,40,,,,,,,,,,,,,,,705,,,,
T-MOTOR,T-Mo--2500,T-Motor,,,,2500,,,,40,,,,,,,,,,,,,,,700,,,,
T-MOTOR,T-Mo--2550,T-Motor,,,,2550,,,,33,,,,,,,,,,,,,,,745,,,,
T-MOTOR,T-Mo--2550,T-Motor,,,,2550,,,,34,,,,,,,,,,,,,,,560,,,,
T-MOTOR,T-Mo--2550,T-Motor,,,,2550,,,,35,,,,,,,,,,,,,,,557,,,,
T-MOTOR,T-Mo--2550,T-Motor,,,,2550,,,,29,,,,,,,,,,,,,,,628,,,,
T-MOTOR,T-Mo--2550,T-Motor,,,,2550,,,,34,,,,,,,,,,,,,,,490,,,,
T-MOTOR,T-Mo--2550,T-Motor,,,,2550,,,,37,,,,,,,,,,,,,,,662,,,,
T-MOTOR,T-Mo--2550,T-Motor,,,,2550,,,,35,,,,,,,,,,,,,,,545,,,,
T-MOTOR,T-Mo--2600,T-Motor,,,,2600,,,,49,,,,,,,,,,,,,,,326,,,,
T-MOTOR,T-Mo--2600,T-Motor,,,,2600,,,,48,,,,,,,,,,,,,,,200,,,,
T-MOTOR,T-Mo--2600,T-Motor,,,,2600,,,,28,,,,,,,,,,,,,,,767,,,,
T-MOTOR,T-Mo--2600,T-Motor,,,,2600,,,,33,,,,,,,,,,,,,,,745,,,,
T-MOTOR,T-Mo--2600,T-Motor,,,,2600,,,,35,,,,,,,,,,,,,,,620,,,,
T-MOTOR,T-Mo--2600,T-Motor,,,,2600,,,,28,,,,,,,,,,,,,,,640,,,,
T-MOTOR,T-Mo--2600,T-Motor,,,,2600,,,,31,,,,,,,,,,,,,,,620,,,,
T-MOTOR,T-Mo--2700,T-Motor,,,,2700,,,,2023-02-15 00:00:00,,,,,,,,,,,,,,,519,,,,
T-MOTOR,T-Mo--2700,T-Motor,,,,2700,,,,35,,,,,,,,,,,,,,,760,,,,
T-MOTOR,T-Mo--2700,T-Motor,,,,2700,,,,35,,,,,,,,,,,,,,,795,,,,
T-MOTOR,T-Mo--2750,T-Motor,,,,2750,,,,31,,,,,,,,,,,,,,,675,,,,
T-MOTOR,T-Mo--2750,T-Motor,,,,2750,,,,37,,,,,,,,,,,,,,,760,,,,
T-MOTOR,T-Mo--2800,T-Motor,,,,2800,,,,15,,,,,,,,,,,,,,,385,,,,
T-MOTOR,T-Mo--2800,T-Motor,,,,2800,,,,15,,,,,,,,,,,,,,,215,,,,
T-MOTOR,T-Mo--2800,T-Motor,,,,2800,,,,20,,,,,,,,,,,,,,,355,,,,
T-MOTOR,T-Mo--2800,T-Motor,,,,2800,,,,19,,,,,,,,,,,,,,,255,,,,
T-MOTOR,T-Mo--2850,T-Motor,,,,2850,,,,18,,,,,,,,,,,,,,,734,,,,
T-MOTOR,T-Mo--3000,T-Motor,,,,3000,,,,17,,,,,,,,,,,,,,,460,,,,
T-MOTOR,T-Mo--3100,T-Motor,,,,3100,,,,2023-02-11 00:00:00,,,,,,,,,,,,,,,44,,,,
T-MOTOR,T-Mo--3100,T-Motor,,,,3100,,,,2023-02-11 00:00:00,,,,,,,,,,,,,,,44,,,,
T-MOTOR,T-Mo--3200,T-Motor,,,,3200,,,,13,,,,,,,,,,,,,,,150,,,,
T-MOTOR,T-Mo--3200,T-Motor,,,,3200,,,,9,,,,,,,,,,,,,,,44,,,,
T-MOTOR,T-Mo--3400,T-Motor,,,,3400,,,,2023-05-06 00:00:00,,,,,,,,,,,,,,,37,,,,
T-MOTOR,T-Mo--3500,T-Motor,,,,3500,,,,15,,,,,,,,,,,,,,,275,,,,
T-MOTOR,T-Mo--3500,T-Motor,,,,3500,,,,18,,,,,,,,,,,,,,,412,,,,
T-MOTOR,T-Mo--3650,T-Motor,,,,3650,,,,88,,,,,,,,,,,,,,,430,,,,
T-MOTOR,T-Mo--3750,T-Motor,,,,3750,,,,15,,,,,,,,,,,,,,,310,,,,
T-MOTOR,T-Mo--3800,T-Motor,,,,3800,,,,2023-04-09 00:00:00,,,,,,,,,,,,,,,304,,,,
T-MOTOR,T-Mo--3800,T-Motor,,,,3800,,,,2023-02-15 00:00:00,,,,,,,,,,,,,,,372,,,,
T-MOTOR,T-Mo--3950,T-Motor,,,,3950,,,,15,,,,,,,,,,,,,,,370,,,,
T-MOTOR,T-Mo--4100,T-Motor,,,,4100,,,,13,,,,,,,,,,,,,,,203,,,,
T-MOTOR,T-Mo--4600,T-Motor,,,,4600,,,,2023-04-09 00:00:00,,,,,,,,,,,,,,,316,,,,
T-MOTOR,T-Mo--5000,T-Motor,,,,5000,,,,2023-01-06 00:00:00,,,,,,,,,,,,,,,90,,,,
T-MOTOR,T-Mo--5000,T-Motor,,,,5000,,,,2023-01-06 00:00:00,,,,,,,,,,,,,,,112,,,,
T-MOTOR,T-Mo--5900,T-Motor,,,,5900,,,,2023-04-05 00:00:00,,,,,,,,,,,,,,,2023-08-14 00:00:00,,,,
T-MOTOR,T-Mo--6000,T-Motor,,,,6000,,,,16,,,,,,,,,,,,,,,183,,,,
T-MOTOR,T-Mo--7000,T-Motor,,,,7000,,,,2023-05-04 00:00:00,,,,,,,,,,,,,,,162,,,,
T-MOTOR,T-Mo--7500,T-Motor,,,,7500,,,,14,,,,,,,,,,,,,,,128,,,,
T-MOTOR,T-Mo--8000,T-Motor,,,,8000,,,,2023-08-05 00:00:00,,,,,,,,,,,,,,,173,,,,
T-MOTOR,T-Mo--11000,T-Motor,,,,11000,,,,2023-01-05 00:00:00,,,,,,,,,,,,,,,204,,,,
T-MOTOR,T-Mo--22000,T-Motor,,,,22000,,,,2023-03-02 00:00:00,,,,,,,,,,,,,,,83,,,,
T-MOTOR,T-Mo--25000,T-Motor,,,,25000,,,,2023-09-01 00:00:00,,,,,,,,,,,,,,,72,,,,
TACON,Taco--245,Tacon,,,,245,,,,645,,,,,,,,,,,,,,,2700,,,,
TACON,Taco--295,Tacon,,,,295,,,,480,,,,,,,,,,,,,,,2000,,,,
TACON,Taco--400,Tacon,,,,400,,,,420,,,,,,,,,,,,,,,1200,,,,
TACON,Taco--670,Tacon,,,,670,,,,310,,,,,,,,,,,,,,,800,,,,
TACON,Taco--770,Tacon,,,,770,,,,210,,,,,,,,,,,,,,,700,,,,
TACON,Taco--870,Tacon,,,,870,,,,170,,,,,,,,,,,,,,,550,,,,
TACON,Taco--950,Tacon,,,,950,,,,170,,,,,,,,,,,,,,,425,,,,
TACON,Taco--1100,Tacon,,,,1100,,,,140,,,,,,,,,,,,,,,375,,,,
TACON,Taco--1350,Tacon,,,,1350,,,,223,,,,,,,,,,,,,,,900,,,,
TACON,Taco--1600,Tacon,,,,1600,,,,535,,,,,,,,,,,,,,,2200,,,,
TACON,Taco--2400,Tacon,,,,2400,,,,449,,,,,,,,,,,,,,,1800,,,,
TACON,Taco--2618,Tacon,,,,2618,,,,175,,,,,,,,,,,,,,,600,,,,
TACON,Taco--4300,Tacon,,,,4300,,,,135,,,,,,,,,,,,,,,400,,,,
TACON,Taco--4800,Tacon,,,,4800,,,,219,,,,,,,,,,,,,,,480,,,,
TACON,Taco--5000,Tacon,,,,5000,,,,223,,,,,,,,,,,,,,,900,,,,
TAROT,Taro--250,Tarot,,,,250,,,,278,,,,,,,,,,,,,,,950,,,,
TAROT,Taro--260,Tarot,,,,260,,,,240,,,,,,,,,,,,,,,870,,,,
TAROT,Taro--285,Tarot,,,,285,,,,267,,,,,,,,,,,,,,,1040,,,,
TAROT,Taro--285,Tarot,,,,285,,,,177,,,,,,,,,,,,,,,640,,,,
TAROT,Taro--300,Tarot,,,,300,,,,200,,,,,,,,,,,,,,,790,,,,
TAROT,Taro--300,Tarot,,,,300,,,,225,,,,,,,,,,,,,,,880,,,,
TAROT,Taro--320,Tarot,,,,320,,,,148,,,,,,,,,,,,,,,500,,,,
TAROT,Taro--320,Tarot,,,,320,,,,312,,,,,,,,,,,,,,,900,,,,
TAROT,Taro--330,Tarot,,,,330,,,,85,,,,,,,,,,,,,,,500,,,,
TAROT,Taro--340,Tarot,,,,340,,,,168,,,,,,,,,,,,,,,680,,,,
TAROT,Taro--380,Tarot,,,,380,,,,94,,,,,,,,,,,,,,,480,,,,
TAROT,Taro--620,Tarot,,,,620,,,,82,,,,,,,,,,,,,,,426,,,,
TAROT,Taro--920,Tarot,,,,920,,,,51,,,,,,,,,,,,,,,114,,,,
TBS,Team--1465,Team Black Sheep,,,,1465,,,,29,,,,,,,,,,,,,,,500,,,,
TBS,Team--2350,Team Black Sheep,,,,2350,,,,30,,,,,,,,,,,,,,,800,,,,
TBS,Team--2375,Team Black Sheep,,,,2375,,,,31,,,,,,,,,,,,,,,800,,,,
TBS,Team--2400,Team Black Sheep,,,,2400,,,,31,,,,,,,,,,,,,,,800,,,,
TBS,Team--2750,Team Black Sheep,,,,2750,,,,31,,,,,,,,,,,,,,,800,,,,
TBS,Team--3600,Team Black Sheep,,,,3600,,,,2023-05-08 00:00:00,,,,,,,,,,,,,,,160,,,,
TBS,Team--7600,Team Black Sheep,,,,7600,,,,2023-05-08 00:00:00,,,,,,,,,,,,,,,150,,,,
TEAM HUNTER RC,Team--320,Team Hunter RC,,,,320,,,,154,,,,,,,,,,,,,,,405,,,,
TEAM HUNTER RC,Team--340,Team Hunter RC,,,,340,,,,147,,,,,,,,,,,,,,,330,,,,
TEAM HUNTER RC,Team--360,Team Hunter RC,,,,360,,,,97,,,,,,,,,,,,,,,225,,,,
TEAM HUNTER RC,Team--370,Team Hunter RC,,,,370,,,,128,,,,,,,,,,,,,,,300,,,,
TEAM HUNTER RC,Team--380,Team Hunter RC,,,,380,,,,86,,,,,,,,,,,,,,,210,,,,
TEAM HUNTER RC,Team--390,Team Hunter RC,,,,390,,,,95,,,,,,,,,,,,,,,330,,,,
TEAM HUNTER RC,Team--400,Team Hunter RC,,,,400,,,,140,,,,,,,,,,,,,,,555,,,,
TEAM HUNTER RC,Team--400,Team Hunter RC,,,,400,,,,147,,,,,,,,,,,,,,,375,,,,
TEAM HUNTER RC,Team--400,Team Hunter RC,,,,400,,,,154,,,,,,,,,,,,,,,450,,,,
TEAM HUNTER RC,Team--470,Team Hunter RC,,,,470,,,,62,,,,,,,,,,,,,,,225,,,,
TEAM HUNTER RC,Team--475,Team Hunter RC,,,,475,,,,128,,,,,,,,,,,,,,,450,,,,
TEAM HUNTER RC,Team--480,Team Hunter RC,,,,480,,,,147,,,,,,,,,,,,,,,420,,,,
TEAM HUNTER RC,Team--580,Team Hunter RC,,,,580,,,,86,,,,,,,,,,,,,,,330,,,,
TEAM HUNTER RC,Team--580,Team Hunter RC,,,,580,,,,128,,,,,,,,,,,,,,,480,,,,
TEAM HUNTER RC,Team--630,Team Hunter RC,,,,630,,,,97,,,,,,,,,,,,,,,375,,,,
TEAM HUNTER RC,Team--690,Team Hunter RC,,,,690,,,,95,,,,,,,,,,,,,,,330,,,,
TEAM HUNTER RC,Team--700,Team Hunter RC,,,,700,,,,62,,,,,,,,,,,,,,,315,,,,
TEAM HUNTER RC,Team--700,Team Hunter RC,,,,700,,,,86,,,,,,,,,,,,,,,330,,,,
TEAM HUNTER RC,Team--700,Team Hunter RC,,,,700,,,,97,,,,,,,,,,,,,,,375,,,,
TEAM HUNTER RC,Team--780,Team Hunter RC,,,,780,,,,62,,,,,,,,,,,,,,,345,,,,
TEAM HUNTER RC,Team--800,Team Hunter RC,,,,800,,,,68,,,,,,,,,,,,,,,300,,,,
TEAM HUNTER RC,Team--830,Team Hunter RC,,,,830,,,,135,,,,,,,,,,,,,,,390,,,,
TEAM HUNTER RC,Team--850,Team Hunter RC,,,,850,,,,60,,,,,,,,,,,,,,,330,,,,
TEAM HUNTER RC,Team--880,Team Hunter RC,,,,880,,,,60,,,,,,,,,,,,,,,360,,,,
TEAM HUNTER RC,Team--900,Team Hunter RC,,,,900,,,,64,,,,,,,,,,,,,,,315,,,,
TEAM HUNTER RC,Team--920,Team Hunter RC,,,,920,,,,60,,,,,,,,,,,,,,,225,,,,
TEAM HUNTER RC,Team--920,Team Hunter RC,,,,920,,,,60,,,,,,,,,,,,,,,225,,,,
TEAM HUNTER RC,Team--960,Team Hunter RC,,,,960,,,,64,,,,,,,,,,,,,,,270,,,,
TEAM HUNTER RC,Team--1100,Team Hunter RC,,,,1100,,,,44,,,,,,,,,,,,,,,180,,,,
TEAM HUNTER RC,Team--1500,Team Hunter RC,,,,1500,,,,44,,,,,,,,,,,,,,,180,,,,
TEAM HUNTER RC,Team--1800,Team Hunter RC,,,,1800,,,,27,,,,,,,,,,,,,,,270,,,,
TEAM HUNTER RC,Team--1800,Team Hunter RC,,,,1800,,,,27,,,,,,,,,,,,,,,270,,,,
TEAM HUNTER RC,Team--1900,Team Hunter RC,,,,1900,,,,29,,,,,,,,,,,,,,,270,,,,
TEAM HUNTER RC,Team--2000,Team Hunter RC,,,,2000,,,,30,,,,,,,,,,,,,,,195,,,,
TEAM HUNTER RC,Team--2100,Team Hunter RC,,,,2100,,,,15,,,,,,,,,,,,,,,68,,,,
TEAM HUNTER RC,Team--2200,Team Hunter RC,,,,2200,,,,29,,,,,,,,,,,,,,,270,,,,
TEAM HUNTER RC,Team--2300,Team Hunter RC,,,,2300,,,,20,,,,,,,,,,,,,,,135,,,,
TEAM HUNTER RC,Team--2300,Team Hunter RC,,,,2300,,,,27,,,,,,,,,,,,,,,270,,,,
TEAM HUNTER RC,Team--2300,Team Hunter RC,,,,2300,,,,17,,,,,,,,,,,,,,,180,,,,
TEAM HUNTER RC,Team--2300,Team Hunter RC,,,,2300,,,,24,,,,,,,,,,,,,,,195,,,,
TEAM HUNTER RC,Team--3000,Team Hunter RC,,,,3000,,,,2023-05-05 00:00:00,,,,,,,,,,,,,,,53,,,,
TEAM HUNTER RC,Team--3100,Team Hunter RC,,,,3100,,,,15,,,,,,,,,,,,,,,68,,,,
TEAM HUNTER RC,Team--3100,Team Hunter RC,,,,3100,,,,11,,,,,,,,,,,,,,,98,,,,
TEAM HUNTER RC,Team--4000,Team Hunter RC,,,,4000,,,,2023-05-05 00:00:00,,,,,,,,,,,,,,,53,,,,
TEMPEST,Temp--310,Tempest,,,,310,,,,372,,,,,,,,,,,,,,,780,,,,
TEMPEST,Temp--400,Tempest,,,,400,,,,378,,,,,,,,,,,,,,,1020,,,,
TEMPEST,Temp--420,Tempest,,,,420,,,,273,,,,,,,,,,,,,,,720,,,,
TEMPEST,Temp--430,Tempest,,,,430,,,,239,,,,,,,,,,,,,,,660,,,,
TEMPEST,Temp--460,Tempest,,,,460,,,,382,,,,,,,,,,,,,,,1170,,,,
TEMPEST,Temp--520,Tempest,,,,520,,,,280,,,,,,,,,,,,,,,930,,,,
TEMPEST,Temp--540,Tempest,,,,540,,,,382,,,,,,,,,,,,,,,1320,,,,
TEMPEST,Temp--550,Tempest,,,,550,,,,206,,,,,,,,,,,,,,,660,,,,
TEMPEST,Temp--560,Tempest,,,,560,,,,241,,,,,,,,,,,,,,,750,,,,
TEMPEST,Temp--600,Tempest,,,,600,,,,279,,,,,,,,,,,,,,,1080,,,,
TEMPEST,Temp--650,Tempest,,,,650,,,,242,,,,,,,,,,,,,,,930,,,,
TEMPEST,Temp--690,Tempest,,,,690,,,,383,,,,,,,,,,,,,,,1500,,,,
TEMPEST,Temp--700,Tempest,,,,700,,,,206,,,,,,,,,,,,,,,780,,,,
TEMPEST,Temp--700,Tempest,,,,700,,,,279,,,,,,,,,,,,,,,1230,,,,
TEMPEST,Temp--740,Tempest,,,,740,,,,169,,,,,,,,,,,,,,,750,,,,
TEMPEST,Temp--760,Tempest,,,,760,,,,169,,,,,,,,,,,,,,,750,,,,
TEMPEST,Temp--780,Tempest,,,,780,,,,243,,,,,,,,,,,,,,,1050,,,,
TEMPEST,Temp--820,Tempest,,,,820,,,,206,,,,,,,,,,,,,,,930,,,,
TEMPEST,Temp--830,Tempest,,,,830,,,,279,,,,,,,,,,,,,,,1440,,,,
TEMPEST,Temp--840,Tempest,,,,840,,,,137,,,,,,,,,,,,,,,675,,,,
TEMPEST,Temp--850,Tempest,,,,850,,,,109,,,,,,,,,,,,,,,480,,,,
TEMPEST,Temp--870,Tempest,,,,870,,,,72,,,,,,,,,,,,,,,360,,,,
TEMPEST,Temp--890,Tempest,,,,890,,,,86,,,,,,,,,,,,,,,420,,,,
TEMPEST,Temp--920,Tempest,,,,920,,,,169,,,,,,,,,,,,,,,840,,,,
TEMPEST,Temp--930,Tempest,,,,930,,,,60,,,,,,,,,,,,,,,300,,,,
TEMPEST,Temp--950,Tempest,,,,950,,,,169,,,,,,,,,,,,,,,840,,,,
TEMPEST,Temp--960,Tempest,,,,960,,,,244,,,,,,,,,,,,,,,1200,,,,
TEMPEST,Temp--970,Tempest,,,,970,,,,137,,,,,,,,,,,,,,,750,,,,
TEMPEST,Temp--980,Tempest,,,,980,,,,206,,,,,,,,,,,,,,,1110,,,,
TEMPEST,Temp--1000,Tempest,,,,1000,,,,78,,,,,,,,,,,,,,,330,,,,
TEMPEST,Temp--1030,Tempest,,,,1030,,,,36,,,,,,,,,,,,,,,120,,,,
TEMPEST,Temp--1050,Tempest,,,,1050,,,,109,,,,,,,,,,,,,,,600,,,,
TEMPEST,Temp--1120,Tempest,,,,1120,,,,72,,,,,,,,,,,,,,,450,,,,
TEMPEST,Temp--1130,Tempest,,,,1130,,,,60,,,,,,,,,,,,,,,360,,,,
TEMPEST,Temp--1140,Tempest,,,,1140,,,,169,,,,,,,,,,,,,,,990,,,,
TEMPEST,Temp--1150,Tempest,,,,1150,,,,78,,,,,,,,,,,,,,,360,,,,
TEMPEST,Temp--1170,Tempest,,,,1170,,,,137,,,,,,,,,,,,,,,870,,,,
TEMPEST,Temp--1220,Tempest,,,,1220,,,,206,,,,,,,,,,,,,,,1230,,,,
TEMPEST,Temp--1250,Tempest,,,,1250,,,,86,,,,,,,,,,,,,,,570,,,,
TEMPEST,Temp--1270,Tempest,,,,1270,,,,22,,,,,,,,,,,,,,,90,,,,
TEMPEST,Temp--1310,Tempest,,,,1310,,,,2023-02-18 00:00:00,,,,,,,,,,,,,,,65,,,,
TEMPEST,Temp--1330,Tempest,,,,1330,,,,169,,,,,,,,,,,,,,,975,,,,
TEMPEST,Temp--1360,Tempest,,,,1360,,,,78,,,,,,,,,,,,,,,420,,,,
TEMPEST,Temp--1400,Tempest,,,,1400,,,,109,,,,,,,,,,,,,,,750,,,,
TEMPEST,Temp--1450,Tempest,,,,1450,,,,60,,,,,,,,,,,,,,,450,,,,
TEMPEST,Temp--1460,Tempest,,,,1460,,,,137,,,,,,,,,,,,,,,1050,,,,
TEMPEST,Temp--1470,Tempest,,,,1470,,,,169,,,,,,,,,,,,,,,1230,,,,
TEMPEST,Temp--1480,Tempest,,,,1480,,,,2023-06-14 00:00:00,,,,,,,,,,,,,,,55,,,,
TEMPEST,Temp--1500,Tempest,,,,1500,,,,36,,,,,,,,,,,,,,,190,,,,
TEMPEST,Temp--1550,Tempest,,,,1550,,,,86,,,,,,,,,,,,,,,630,,,,
TEMPEST,Temp--1560,Tempest,,,,1560,,,,72,,,,,,,,,,,,,,,600,,,,
TEMPEST,Temp--1600,Tempest,,,,1600,,,,45,,,,,,,,,,,,,,,300,,,,
TEMPEST,Temp--1700,Tempest,,,,1700,,,,22,,,,,,,,,,,,,,,110,,,,
TEMPEST,Temp--1700,Tempest,,,,1700,,,,109,,,,,,,,,,,,,,,900,,,,
TEMPEST,Temp--1770,Tempest,,,,1770,,,,2023-02-18 00:00:00,,,,,,,,,,,,,,,90,,,,
TEMPEST,Temp--1860,Tempest,,,,1860,,,,78,,,,,,,,,,,,,,,540,,,,
TEMPEST,Temp--1940,Tempest,,,,1940,,,,137,,,,,,,,,,,,,,,1200,,,,
TEMPEST,Temp--1950,Tempest,,,,1950,,,,72,,,,,,,,,,,,,,,690,,,,
TEMPEST,Temp--2000,Tempest,,,,2000,,,,36,,,,,,,,,,,,,,,265,,,,
TEMPEST,Temp--2010,Tempest,,,,2010,,,,45,,,,,,,,,,,,,,,325,,,,
TEMPEST,Temp--2020,Tempest,,,,2020,,,,60,,,,,,,,,,,,,,,630,,,,
TEMPEST,Temp--2050,Tempest,,,,2050,,,,2023-06-14 00:00:00,,,,,,,,,,,,,,,55,,,,
TEMPEST,Temp--2050,Tempest,,,,2050,,,,86,,,,,,,,,,,,,,,870,,,,
TEMPEST,Temp--2100,Tempest,,,,2100,,,,22,,,,,,,,,,,,,,,145,,,,
TEMPEST,Temp--2100,Tempest,,,,2100,,,,109,,,,,,,,,,,,,,,1050,,,,
TEMPEST,Temp--2370,Tempest,,,,2370,,,,2023-02-18 00:00:00,,,,,,,,,,,,,,,120,,,,
TEMPEST,Temp--2500,Tempest,,,,2500,,,,72,,,,,,,,,,,,,,,780,,,,
TEMPEST,Temp--2600,Tempest,,,,2600,,,,2023-06-14 00:00:00,,,,,,,,,,,,,,,55,,,,
TENSHOCK,Tens--52,Tenshock,,,,52,,,,8400,,,,,,,,,,,,,,,3375,,,,
TENSHOCK,Tens--65,Tenshock,,,,65,,,,6500,,,,,,,,,,,,,,,3375,,,,
TENSHOCK,Tens--70,Tenshock,,,,70,,,,8400,,,,,,,,,,,,,,,4275,,,,
TENSHOCK,Tens--78,Tenshock,,,,78,,,,4750,,,,,,,,,,,,,,,3375,,,,
TENSHOCK,Tens--79,Tenshock,,,,79,,,,8400,,,,,,,,,,,,,,,5625,,,,
TENSHOCK,Tens--90,Tenshock,,,,90,,,,6500,,,,,,,,,,,,,,,4275,,,,
TENSHOCK,Tens--90,Tenshock,,,,90,,,,8400,,,,,,,,,,,,,,,6750,,,,
TENSHOCK,Tens--105,Tenshock,,,,105,,,,8400,,,,,,,,,,,,,,,7500,,,,
TENSHOCK,Tens--120,Tenshock,,,,120,,,,6500,,,,,,,,,,,,,,,5625,,,,
TENSHOCK,Tens--130,Tenshock,,,,130,,,,6500,,,,,,,,,,,,,,,6750,,,,
TENSHOCK,Tens--135,Tenshock,,,,135,,,,4750,,,,,,,,,,,,,,,4275,,,,
TENSHOCK,Tens--155,Tenshock,,,,155,,,,6500,,,,,,,,,,,,,,,7500,,,,
TENSHOCK,Tens--184,Tenshock,,,,184,,,,4800,,,,,,,,,,,,,,,5625,,,,
TENSHOCK,Tens--197,Tenshock,,,,197,,,,4750,,,,,,,,,,,,,,,6750,,,,
